#    Tpb[ms]      Tbh[ms]      Dh+[cm]
  2.11819E+02 -6.49483E+01 -2.48322E+01
  2.12219E+02 -6.45482E+01 -1.15578E+00
  2.12619E+02 -6.41482E+01 -6.24976E+00
  2.13019E+02 -6.37481E+01  4.10215E+00
  2.13419E+02 -6.33481E+01  2.50549E+01
  2.13819E+02 -6.29480E+01  3.76222E+01
  2.14219E+02 -6.25480E+01  2.81077E+01
  2.14619E+02 -6.21479E+01  7.78177E+00
  2.15019E+02 -6.17478E+01  1.13750E+01
  2.15419E+02 -6.13478E+01  2.04203E+01
  2.15819E+02 -6.09477E+01  9.85346E+00
  2.16219E+02 -6.05477E+01  5.27405E+00
  2.16619E+02 -6.01476E+01 -1.80058E+01
  2.17019E+02 -5.97476E+01  1.77915E+01
  2.17419E+02 -5.93475E+01  3.92626E+01
  2.17819E+02 -5.89474E+01 -2.62596E+01
  2.18219E+02 -5.85474E+01 -1.17032E+01
  2.18620E+02 -5.81473E+01  1.20032E+01
  2.19020E+02 -5.77473E+01  1.03730E+01
  2.19420E+02 -5.73472E+01  1.40721E+01
  2.19820E+02 -5.69472E+01  1.07000E+01
  2.20220E+02 -5.65471E+01 -3.13444E+00
  2.20620E+02 -5.61470E+01 -3.08590E+00
  2.21020E+02 -5.57470E+01 -1.35838E+01
  2.21420E+02 -5.53469E+01 -1.71161E+01
  2.21820E+02 -5.49469E+01  7.99153E+00
  2.22220E+02 -5.45468E+01  3.94905E+01
  2.22620E+02 -5.41468E+01  1.11488E+01
  2.23020E+02 -5.37467E+01  4.67407E+00
  2.23420E+02 -5.33466E+01  5.76103E+00
  2.23820E+02 -5.29466E+01 -1.44127E+01
  2.24220E+02 -5.25465E+01 -3.44815E+00
  2.24620E+02 -5.21465E+01  2.37341E+01
  2.25020E+02 -5.17464E+01  2.60122E+01
  2.25421E+02 -5.13464E+01  2.67045E+00
  2.25821E+02 -5.09463E+01 -3.25505E+01
  2.26221E+02 -5.05462E+01 -3.61347E+01
  2.26621E+02 -5.01462E+01 -5.73121E+00
  2.27021E+02 -4.97461E+01 -4.88324E+00
  2.27421E+02 -4.93461E+01  4.83269E+00
  2.27821E+02 -4.89460E+01 -2.75835E+00
  2.28221E+02 -4.85460E+01  1.51592E+00
  2.28621E+02 -4.81459E+01  1.70510E+01
  2.29021E+02 -4.77458E+01 -2.26950E+00
  2.29421E+02 -4.73458E+01 -1.63230E+01
  2.29821E+02 -4.69457E+01  9.98518E+00
  2.30221E+02 -4.65457E+01  1.21073E+01
  2.30621E+02 -4.61456E+01  8.89191E+00
  2.31021E+02 -4.57456E+01  2.18989E+01
  2.31421E+02 -4.53455E+01  9.74470E+00
  2.31821E+02 -4.49454E+01  6.95424E+00
  2.32221E+02 -4.45454E+01  1.26837E+00
  2.32622E+02 -4.41453E+01  2.15912E+01
  2.33022E+02 -4.37453E+01  4.99366E+01
  2.33422E+02 -4.33452E+01  4.83583E+01
  2.33822E+02 -4.29452E+01 -3.05705E+01
  2.34222E+02 -4.25451E+01 -6.93094E+01
  2.34622E+02 -4.21450E+01  4.20593E+01
  2.35022E+02 -4.17450E+01  7.06474E+01
  2.35422E+02 -4.13449E+01  2.38875E+01
  2.35822E+02 -4.09449E+01 -6.88489E-01
  2.36222E+02 -4.05448E+01 -2.37589E+00
  2.36622E+02 -4.01448E+01  3.17920E+00
  2.37022E+02 -3.97447E+01  2.25510E+01
  2.37422E+02 -3.93446E+01  3.86764E+00
  2.37822E+02 -3.89446E+01 -1.57822E+01
  2.38222E+02 -3.85445E+01 -4.88428E+00
  2.38622E+02 -3.81445E+01 -2.55504E+00
  2.39022E+02 -3.77444E+01 -1.72530E+01
  2.39423E+02 -3.73444E+01  6.67562E+00
  2.39823E+02 -3.69443E+01  4.88483E+00
  2.40223E+02 -3.65442E+01  2.06116E+00
  2.40623E+02 -3.61442E+01  2.29871E+01
  2.41023E+02 -3.57441E+01  2.39182E+01
  2.41423E+02 -3.53441E+01  1.34230E+01
  2.41823E+02 -3.49440E+01  3.03979E+00
  2.42223E+02 -3.45440E+01 -1.80061E+01
  2.42623E+02 -3.41439E+01  2.95844E+01
  2.43023E+02 -3.37438E+01  3.85493E+01
  2.43423E+02 -3.33438E+01 -2.21520E-01
  2.43823E+02 -3.29437E+01 -2.55778E+01
  2.44223E+02 -3.25437E+01 -1.29817E+01
  2.44623E+02 -3.21436E+01  1.23525E+01
  2.45023E+02 -3.17436E+01  1.74198E+01
  2.45423E+02 -3.13435E+01  1.38093E+01
  2.45823E+02 -3.09434E+01  9.48435E+00
  2.46223E+02 -3.05434E+01  8.67861E+00
  2.46624E+02 -3.01433E+01 -3.11512E+00
  2.47024E+02 -2.97433E+01  3.65146E+00
  2.47424E+02 -2.93432E+01 -1.60686E+01
  2.47824E+02 -2.89432E+01 -1.94112E+01
  2.48224E+02 -2.85431E+01 -1.27601E+01
  2.48624E+02 -2.81430E+01 -2.90397E+00
  2.49024E+02 -2.77430E+01 -2.10508E+01
  2.49424E+02 -2.73429E+01 -2.34547E+01
  2.49824E+02 -2.69429E+01  1.79265E+00
  2.50224E+02 -2.65428E+01  2.53200E+00
  2.50624E+02 -2.61428E+01 -1.34104E+00
  2.51024E+02 -2.57427E+01  1.72967E+01
  2.51424E+02 -2.53427E+01  1.87065E+01
  2.51824E+02 -2.49426E+01  8.00956E+00
  2.52224E+02 -2.45425E+01  2.77046E+01
  2.52624E+02 -2.41425E+01  2.70919E+01
  2.53024E+02 -2.37424E+01  2.51489E+01
  2.53424E+02 -2.33424E+01  1.87729E+01
  2.53825E+02 -2.29423E+01  1.83127E+01
  2.54225E+02 -2.25423E+01  1.94777E+01
  2.54625E+02 -2.21422E+01  2.50766E+01
  2.55025E+02 -2.17421E+01  3.57138E+01
  2.55425E+02 -2.13421E+01  3.88578E+01
  2.55825E+02 -2.09420E+01  2.97165E+01
  2.56225E+02 -2.05420E+01  3.11598E+01
  2.56625E+02 -2.01419E+01  7.14673E+01
  2.57025E+02 -1.97419E+01 -7.62628E+01
  2.57425E+02 -1.93418E+01 -8.51514E+01
  2.57825E+02 -1.89417E+01  3.84283E+01
  2.58225E+02 -1.85417E+01  6.20470E+00
  2.58625E+02 -1.81416E+01 -2.60601E+00
  2.59025E+02 -1.77416E+01  2.24517E+01
  2.59425E+02 -1.73415E+01  2.10405E+01
  2.59825E+02 -1.69415E+01  1.01787E+01
  2.60225E+02 -1.65414E+01  5.12914E+00
  2.60626E+02 -1.61413E+01 -3.50830E+00
  2.61026E+02 -1.57413E+01  4.42937E+00
  2.61426E+02 -1.53412E+01  3.23898E-02
  2.61826E+02 -1.49412E+01 -6.68357E+00
  2.62226E+02 -1.45411E+01 -2.77170E+01
  2.62626E+02 -1.41411E+01 -1.01571E+01
  2.63026E+02 -1.37410E+01 -4.93999E+00
  2.63426E+02 -1.33409E+01 -3.02238E+01
  2.63826E+02 -1.29409E+01 -3.07364E+01
  2.64226E+02 -1.25408E+01  2.16538E+01
  2.64626E+02 -1.21408E+01  8.29458E+00
  2.65026E+02 -1.17407E+01  2.86259E+01
  2.65426E+02 -1.13407E+01  1.03304E+01
  2.65826E+02 -1.09406E+01 -1.89340E+01
  2.66226E+02 -1.05405E+01  1.67300E+01
  2.66626E+02 -1.01405E+01  1.78673E+01
  2.67026E+02 -9.74043E+00  8.27833E+00
  2.67426E+02 -9.34037E+00  1.06799E+00
  2.67827E+02 -8.94031E+00  8.92248E+00
  2.68227E+02 -8.54025E+00 -1.01231E+01
  2.68627E+02 -8.14020E+00  1.37011E+01
  2.69027E+02 -7.74014E+00  3.09436E+01
  2.69427E+02 -7.34008E+00  1.72393E+01
  2.69827E+02 -6.94003E+00 -1.00408E+01
  2.70227E+02 -6.53997E+00 -1.53008E+01
  2.70627E+02 -6.13991E+00  3.93700E+00
  2.71027E+02 -5.73985E+00 -7.16954E+00
  2.71427E+02 -5.33980E+00  1.34608E+01
  2.71827E+02 -4.93974E+00  1.59651E+01
