#    Tpb[ms]      Tbh[ms]      Dh+[cm]
  1.97996E+02 -6.84269E+01  1.47708E+00
  1.98396E+02 -6.80269E+01  1.76227E+01
  1.98796E+02 -6.76268E+01  1.45567E+01
  1.99197E+02 -6.72267E+01 -2.44313E+01
  1.99597E+02 -6.68267E+01 -3.88305E+01
  1.99997E+02 -6.64266E+01 -3.08224E+01
  2.00397E+02 -6.60266E+01 -2.55371E+00
  2.00797E+02 -6.56265E+01  1.01033E+01
  2.01197E+02 -6.52265E+01  1.61631E+00
  2.01597E+02 -6.48264E+01 -8.52858E+00
  2.01997E+02 -6.44263E+01 -1.04895E+01
  2.02397E+02 -6.40263E+01 -1.47607E+01
  2.02797E+02 -6.36262E+01  2.03846E+00
  2.03197E+02 -6.32262E+01  1.44456E+01
  2.03597E+02 -6.28261E+01  1.54778E+01
  2.03997E+02 -6.24261E+01  4.20022E+00
  2.04397E+02 -6.20260E+01  5.50483E+00
  2.04797E+02 -6.16259E+01  2.04078E+01
  2.05197E+02 -6.12259E+01  2.38340E+01
  2.05597E+02 -6.08258E+01  7.32203E+00
  2.05998E+02 -6.04258E+01  3.08402E+00
  2.06398E+02 -6.00257E+01  8.72668E+00
  2.06798E+02 -5.96257E+01  3.10391E+01
  2.07198E+02 -5.92256E+01  1.00612E+01
  2.07598E+02 -5.88256E+01 -2.29083E+01
  2.07998E+02 -5.84255E+01 -1.79709E+01
  2.08398E+02 -5.80254E+01 -1.47149E+01
  2.08798E+02 -5.76254E+01 -1.55087E+01
  2.09198E+02 -5.72253E+01 -1.49710E+01
  2.09598E+02 -5.68253E+01 -1.61499E+00
  2.09998E+02 -5.64252E+01  1.60148E+01
  2.10398E+02 -5.60251E+01  9.37753E+00
  2.10798E+02 -5.56251E+01 -2.28570E+00
  2.11198E+02 -5.52250E+01  8.61169E+00
  2.11598E+02 -5.48250E+01  4.41189E+00
  2.11998E+02 -5.44249E+01 -1.21841E+01
  2.12398E+02 -5.40249E+01 -1.77706E+01
  2.12798E+02 -5.36248E+01 -9.71002E+00
  2.13199E+02 -5.32248E+01  5.92714E+00
  2.13599E+02 -5.28247E+01 -4.51424E+00
  2.13999E+02 -5.24246E+01 -1.77698E+01
  2.14399E+02 -5.20246E+01  1.12442E+01
  2.14799E+02 -5.16245E+01  2.53710E+01
  2.15199E+02 -5.12245E+01  1.00965E+01
  2.15599E+02 -5.08244E+01 -1.47893E+01
  2.15999E+02 -5.04243E+01 -1.45390E+01
  2.16399E+02 -5.00243E+01  2.65627E+01
  2.16799E+02 -4.96242E+01  8.73713E+00
  2.17199E+02 -4.92242E+01 -4.78459E+01
  2.17599E+02 -4.88241E+01 -2.40775E+01
  2.17999E+02 -4.84241E+01  2.77780E+01
  2.18399E+02 -4.80240E+01  2.78453E+01
  2.18799E+02 -4.76240E+01  5.80499E+00
  2.19199E+02 -4.72239E+01  1.55212E+01
  2.19599E+02 -4.68238E+01  2.45812E+01
  2.20000E+02 -4.64238E+01  2.23488E+01
  2.20400E+02 -4.60237E+01  2.08180E+01
  2.20800E+02 -4.56237E+01 -5.06150E+01
  2.21200E+02 -4.52236E+01 -4.70416E+01
  2.21600E+02 -4.48236E+01 -1.85795E+01
  2.22000E+02 -4.44235E+01  3.62578E+01
  2.22400E+02 -4.40234E+01  1.28107E+01
  2.22800E+02 -4.36234E+01 -2.69002E+01
  2.23200E+02 -4.32233E+01 -1.44641E+01
  2.23600E+02 -4.28233E+01 -2.33529E+01
  2.24000E+02 -4.24232E+01 -1.30195E+01
  2.24400E+02 -4.20232E+01  2.91901E+01
  2.24800E+02 -4.16231E+01  1.52968E+00
  2.25200E+02 -4.12230E+01 -5.10681E+01
  2.25600E+02 -4.08230E+01 -1.70752E+01
  2.26000E+02 -4.04229E+01  2.07216E+01
  2.26400E+02 -4.00229E+01  2.97923E+01
  2.26800E+02 -3.96228E+01 -7.71921E+00
  2.27201E+02 -3.92228E+01  1.76004E+01
  2.27601E+02 -3.88227E+01  9.09808E+00
  2.28001E+02 -3.84226E+01  2.67501E+01
  2.28401E+02 -3.80226E+01  1.54012E+01
  2.28801E+02 -3.76225E+01  8.57524E+00
  2.29201E+02 -3.72225E+01  1.60554E+01
  2.29601E+02 -3.68224E+01  8.25319E+00
  2.30001E+02 -3.64224E+01  9.09022E+00
  2.30401E+02 -3.60223E+01  2.55101E+00
  2.30801E+02 -3.56222E+01  9.39913E+00
  2.31201E+02 -3.52222E+01  2.46611E+01
  2.31601E+02 -3.48221E+01  2.70453E+01
  2.32001E+02 -3.44221E+01 -1.14448E+00
  2.32401E+02 -3.40220E+01 -1.36713E+01
  2.32801E+02 -3.36220E+01  7.58437E+00
  2.33201E+02 -3.32219E+01  4.26170E+00
  2.33601E+02 -3.28218E+01 -2.75632E+01
  2.34001E+02 -3.24218E+01 -3.42394E+01
  2.34402E+02 -3.20217E+01 -1.94592E+01
  2.34802E+02 -3.16217E+01 -6.02038E+00
  2.35202E+02 -3.12216E+01  1.85123E+00
  2.35602E+02 -3.08216E+01  1.21431E+01
  2.36002E+02 -3.04215E+01  9.51485E+00
  2.36402E+02 -3.00214E+01  3.05780E+00
  2.36802E+02 -2.96214E+01 -5.54126E+00
  2.37202E+02 -2.92213E+01 -2.40990E+00
  2.37602E+02 -2.88213E+01 -2.55624E+01
  2.38002E+02 -2.84212E+01 -7.27824E-01
  2.38402E+02 -2.80212E+01  1.00884E+01
  2.38802E+02 -2.76211E+01 -2.11966E+01
  2.39202E+02 -2.72210E+01 -1.24740E+01
  2.39602E+02 -2.68210E+01  7.97860E+00
  2.40002E+02 -2.64209E+01  8.81218E+00
  2.40402E+02 -2.60209E+01  7.28319E-01
  2.40802E+02 -2.56208E+01 -6.29908E+00
  2.41203E+02 -2.52208E+01 -5.25834E+00
  2.41603E+02 -2.48207E+01  5.99884E+00
  2.42003E+02 -2.44206E+01  1.49307E+01
  2.42403E+02 -2.40206E+01 -3.63765E+00
  2.42803E+02 -2.36205E+01 -3.79749E+00
  2.43203E+02 -2.32205E+01  1.76203E+01
  2.43603E+02 -2.28204E+01  5.72940E+00
  2.44003E+02 -2.24204E+01  3.93794E+00
  2.44403E+02 -2.20203E+01 -4.64785E-01
  2.44803E+02 -2.16202E+01 -1.73857E+01
  2.45203E+02 -2.12202E+01 -1.38079E+01
  2.45603E+02 -2.08201E+01 -4.68302E+00
  2.46003E+02 -2.04201E+01 -1.33546E+00
  2.46403E+02 -2.00200E+01 -7.60139E+00
  2.46803E+02 -1.96200E+01 -2.00217E+01
  2.47203E+02 -1.92199E+01 -7.66560E+00
  2.47603E+02 -1.88198E+01 -4.60830E+00
  2.48003E+02 -1.84198E+01  2.91068E+01
  2.48404E+02 -1.80197E+01  5.99298E+00
  2.48804E+02 -1.76197E+01 -9.63776E+00
  2.49204E+02 -1.72196E+01  2.60472E+01
  2.49604E+02 -1.68196E+01 -6.55929E+00
  2.50004E+02 -1.64195E+01 -2.57818E+01
  2.50404E+02 -1.60194E+01 -9.36967E+00
  2.50804E+02 -1.56194E+01 -1.04693E+01
  2.51204E+02 -1.52193E+01  9.13936E+00
  2.51604E+02 -1.48193E+01 -2.66964E+01
  2.52004E+02 -1.44192E+01 -4.70480E+01
  2.52404E+02 -1.40192E+01 -2.65721E+01
  2.52804E+02 -1.36191E+01 -7.08369E+00
  2.53204E+02 -1.32190E+01 -3.62944E+01
  2.53604E+02 -1.28190E+01 -1.96344E+01
  2.54004E+02 -1.24189E+01  2.02490E+01
  2.54404E+02 -1.20189E+01  1.26001E+01
  2.54804E+02 -1.16188E+01  2.19550E+01
  2.55205E+02 -1.12188E+01  2.12161E+01
  2.55605E+02 -1.08187E+01  1.46261E+01
  2.56005E+02 -1.04186E+01  1.89476E+01
  2.56405E+02 -1.00186E+01  1.06775E+01
  2.56805E+02 -9.61853E+00  3.26886E+01
  2.57205E+02 -9.21847E+00  1.79769E+01
  2.57605E+02 -8.81842E+00  1.45321E-01
  2.58005E+02 -8.41836E+00 -1.18080E+01
  2.58405E+02 -8.01830E+00 -9.20961E+00
  2.58805E+02 -7.61825E+00  1.29276E+01
  2.59205E+02 -7.21819E+00 -1.40127E+01
  2.59605E+02 -6.81813E+00  5.18401E+00
  2.60005E+02 -6.41807E+00  1.05756E+01
  2.60405E+02 -6.01802E+00 -1.17909E+01
  2.60805E+02 -5.61796E+00  2.69013E+01
  2.61205E+02 -5.21790E+00  7.65433E-02
  2.61605E+02 -4.81785E+00  7.99002E+00
  2.62005E+02 -4.41779E+00  1.28213E+01
  2.62406E+02 -4.01773E+00 -1.09375E+00
  2.62806E+02 -3.61768E+00  2.89944E+01
  2.63206E+02 -3.21762E+00  6.80517E+00
  2.63606E+02 -2.81756E+00  1.11981E+01
  2.64006E+02 -2.41750E+00  2.55881E+01
  2.64406E+02 -2.01745E+00  1.10957E+01
  2.64806E+02 -1.61739E+00  1.62988E+01
  2.65206E+02 -1.21733E+00  2.32848E+01
  2.65606E+02 -8.17276E-01  1.26905E+01
  2.66006E+02 -4.17218E-01  3.57538E+01
  2.66406E+02 -1.71614E-02  1.05427E+02
  2.66806E+02  3.82896E-01 -2.05031E+02
  2.67206E+02  7.82953E-01  1.15899E+01
  2.67606E+02  1.18301E+00 -7.41997E+00
  2.68006E+02  1.58307E+00 -7.62599E+00
  2.68406E+02  1.98312E+00 -3.90502E+00
  2.68806E+02  2.38318E+00 -5.20950E+00
  2.69207E+02  2.78324E+00 -6.92401E+00
  2.69607E+02  3.18330E+00 -6.77376E+00
  2.70007E+02  3.58335E+00 -7.88630E+00
  2.70407E+02  3.98341E+00 -8.96478E+00
  2.70807E+02  4.38347E+00 -9.44707E+00
  2.71207E+02  4.78352E+00 -1.06196E+01
  2.71607E+02  5.18358E+00 -1.05709E+01
  2.72007E+02  5.58364E+00 -1.21499E+01
  2.72407E+02  5.98369E+00 -1.21290E+01
  2.72807E+02  6.38375E+00 -1.12568E+01
  2.73207E+02  6.78381E+00 -1.06494E+01
  2.73607E+02  7.18387E+00 -8.92227E+00
  2.74007E+02  7.58392E+00 -8.98069E+00
  2.74407E+02  7.98398E+00 -7.96905E+00
  2.74807E+02  8.38404E+00 -7.77831E+00
  2.75207E+02  8.78409E+00 -7.13050E+00
  2.75607E+02  9.18415E+00 -6.48076E+00
  2.76008E+02  9.58421E+00 -5.07643E+00
  2.76408E+02  9.98427E+00 -5.08311E+00
  2.76808E+02  1.03843E+01 -3.78309E+00
  2.77208E+02  1.07844E+01 -1.04148E+00
  2.77608E+02  1.11844E+01  3.75329E+00
  2.78008E+02  1.15845E+01  5.78459E+00
  2.78408E+02  1.19846E+01  7.21183E+00
  2.78808E+02  1.23846E+01  7.74895E+00
  2.79208E+02  1.27847E+01  5.98791E+00
  2.79608E+02  1.31847E+01  4.99356E+00
  2.80008E+02  1.35848E+01  2.78100E+00
  2.80408E+02  1.39848E+01  5.58288E-01
  2.80808E+02  1.43849E+01  7.53577E-02
  2.81208E+02  1.47850E+01  6.57971E-02
  2.81608E+02  1.51850E+01 -1.99094E-03
  2.82008E+02  1.55851E+01  3.87396E-02
  2.82408E+02  1.59851E+01  4.81242E-02
  2.82808E+02  1.63852E+01  7.13545E-02
  2.83209E+02  1.67852E+01  2.68744E-02
  2.83609E+02  1.71853E+01 -7.33196E-02
  2.84009E+02  1.75853E+01 -8.70051E-02
  2.84409E+02  1.79854E+01  2.65084E-01
  2.84809E+02  1.83855E+01 -4.07650E-01
  2.85209E+02  1.87855E+01  3.82630E-01
  2.85609E+02  1.91856E+01 -4.49166E-01
  2.86009E+02  1.95856E+01  3.31227E-01
  2.86409E+02  1.99857E+01 -2.35622E-01
  2.86809E+02  2.03857E+01  8.50240E-02
  2.87209E+02  2.07858E+01  5.95437E-02
  2.87609E+02  2.11859E+01 -1.22558E-01
  2.88009E+02  2.15859E+01 -3.09086E-02
  2.88409E+02  2.19860E+01 -1.68779E-02
  2.88809E+02  2.23860E+01 -2.58518E-01
  2.89209E+02  2.27861E+01  1.85113E-01
  2.89609E+02  2.31861E+01 -2.05267E-01
  2.90009E+02  2.35862E+01  3.02011E-02
  2.90410E+02  2.39863E+01 -1.88973E-02
  2.90810E+02  2.43863E+01 -1.46641E-01
  2.91210E+02  2.47864E+01  1.98802E-01
  2.91610E+02  2.51864E+01 -4.16183E-02
  2.92010E+02  2.55865E+01 -9.46462E-02
  2.92410E+02  2.59865E+01  2.62164E-01
  2.92810E+02  2.63866E+01 -3.15127E-01
  2.93210E+02  2.67867E+01  1.05934E-01
  2.93610E+02  2.71867E+01  7.74748E-02
  2.94010E+02  2.75868E+01 -1.95436E-01
  2.94410E+02  2.79868E+01  1.77235E-01
  2.94810E+02  2.83869E+01 -8.56622E-02
  2.95210E+02  2.87869E+01  1.84261E-02
  2.95610E+02  2.91870E+01  3.07267E-02
  2.96010E+02  2.95871E+01  2.22484E-02
  2.96410E+02  2.99871E+01  2.21221E-02
  2.96810E+02  3.03872E+01  8.24698E-02
  2.97211E+02  3.07872E+01  4.82251E-02
  2.97611E+02  3.11873E+01  6.10812E-02
  2.98011E+02  3.15873E+01 -1.02428E-02
  2.98411E+02  3.19874E+01 -5.56513E-02
  2.98811E+02  3.23875E+01 -2.14157E-02
  2.99211E+02  3.27875E+01  2.97464E-02
  2.99611E+02  3.31876E+01  6.83734E-02
  3.00011E+02  3.35876E+01 -3.30658E-02
  3.00411E+02  3.39877E+01 -2.78585E-03
  3.00811E+02  3.43877E+01  4.50497E-02
  3.01211E+02  3.47878E+01  3.36708E-02
  3.01611E+02  3.51879E+01 -2.83756E-02
  3.02011E+02  3.55879E+01  4.27302E-02
  3.02411E+02  3.59880E+01  1.45994E-01
  3.02811E+02  3.63880E+01 -5.18971E-02
  3.03211E+02  3.67881E+01 -9.48495E-02
  3.03611E+02  3.71881E+01  9.77071E-02
  3.04012E+02  3.75882E+01  1.42976E-01
  3.04412E+02  3.79883E+01  1.06258E-01
  3.04812E+02  3.83883E+01 -4.31304E-02
  3.05212E+02  3.87884E+01  3.00016E-02
  3.05612E+02  3.91884E+01  1.25311E-01
  3.06012E+02  3.95885E+01  3.04451E-02
  3.06412E+02  3.99885E+01  3.82190E-02
  3.06812E+02  4.03886E+01  8.59293E-02
  3.07212E+02  4.07887E+01 -2.08471E-02
  3.07612E+02  4.11887E+01  1.10958E-01
  3.08012E+02  4.15888E+01 -8.29992E-03
  3.08412E+02  4.19888E+01  4.67443E-02
  3.08812E+02  4.23889E+01 -1.57970E-02
  3.09212E+02  4.27889E+01  3.75316E-03
  3.09612E+02  4.31890E+01 -2.99053E-02
  3.10012E+02  4.35891E+01  3.34678E-02
  3.10412E+02  4.39891E+01  3.19858E-02
  3.10812E+02  4.43892E+01 -2.49661E-02
  3.11213E+02  4.47892E+01 -8.21940E-02
  3.11613E+02  4.51893E+01 -7.88404E-02
  3.12013E+02  4.55893E+01  2.66423E-02
  3.12413E+02  4.59894E+01 -3.35208E-02
  3.12813E+02  4.63895E+01 -1.18928E-01
  3.13213E+02  4.67895E+01 -1.78439E-01
  3.13613E+02  4.71896E+01 -1.20768E-01
  3.14013E+02  4.75896E+01 -1.02369E-01
  3.14413E+02  4.79897E+01 -1.23811E-01
  3.14813E+02  4.83897E+01 -1.87708E-01
  3.15213E+02  4.87898E+01 -1.11365E-01
  3.15613E+02  4.91899E+01 -9.22720E-02
  3.16013E+02  4.95899E+01 -3.86001E-02
  3.16413E+02  4.99900E+01 -1.20301E-01
  3.16813E+02  5.03900E+01 -1.27022E-01
  3.17213E+02  5.07901E+01 -5.66273E-02
  3.17613E+02  5.11901E+01 -1.07423E-01
  3.18013E+02  5.15902E+01 -2.91755E-02
  3.18414E+02  5.19903E+01  4.63158E-02
  3.18814E+02  5.23903E+01  1.12499E-02
  3.19214E+02  5.27904E+01  5.75273E-02
  3.19614E+02  5.31904E+01 -3.44640E-02
  3.20014E+02  5.35905E+01 -5.65949E-02
  3.20414E+02  5.39905E+01  4.46347E-02
  3.20814E+02  5.43906E+01  7.04131E-02
  3.21214E+02  5.47907E+01  1.65394E-02
  3.21614E+02  5.51907E+01 -1.99861E-02
  3.22014E+02  5.55908E+01  3.76053E-02
  3.22414E+02  5.59908E+01  1.13229E-01
  3.22814E+02  5.63909E+01  4.97197E-02
  3.23214E+02  5.67909E+01  7.36080E-02
  3.23614E+02  5.71910E+01  6.11483E-02
  3.24014E+02  5.75911E+01  3.91714E-02
  3.24414E+02  5.79911E+01  1.60867E-02
  3.24814E+02  5.83912E+01  6.43373E-02
  3.25215E+02  5.87912E+01  6.00431E-02
  3.25615E+02  5.91913E+01  7.51514E-02
  3.26015E+02  5.95913E+01  1.04338E-02
  3.26415E+02  5.99914E+01  4.09477E-02
  3.26815E+02  6.03915E+01  7.25400E-02
  3.27215E+02  6.07915E+01  7.98494E-02
  3.27615E+02  6.11916E+01  3.35864E-02
  3.28015E+02  6.15916E+01  4.02012E-02
  3.28415E+02  6.19917E+01  2.63334E-02
  3.28815E+02  6.23917E+01  1.00027E-01
  3.29215E+02  6.27918E+01  2.80991E-02
  3.29615E+02  6.31919E+01  2.35934E-02
  3.30015E+02  6.35919E+01 -3.25126E-02
  3.30415E+02  6.39920E+01  2.66641E-02
  3.30815E+02  6.43920E+01  8.47291E-03
  3.31215E+02  6.47921E+01 -4.07699E-03
  3.31615E+02  6.51921E+01 -3.02698E-02
  3.32015E+02  6.55922E+01 -4.02867E-02
  3.32416E+02  6.59922E+01  1.02018E-02
  3.32816E+02  6.63923E+01 -1.29560E-02
  3.33216E+02  6.67924E+01 -8.00214E-02
  3.33616E+02  6.71924E+01 -4.36792E-02
  3.34016E+02  6.75925E+01 -4.17046E-02
  3.34416E+02  6.79925E+01  2.51738E-02
  3.34816E+02  6.83926E+01 -3.32632E-02
  3.35216E+02  6.87926E+01  1.13581E-02
  3.35616E+02  6.91927E+01 -1.74578E-02
  3.36016E+02  6.95928E+01 -7.42249E-02
  3.36416E+02  6.99928E+01 -2.21255E-02
  3.36816E+02  7.03929E+01 -7.08674E-03
  3.37216E+02  7.07929E+01  2.37926E-02
  3.37616E+02  7.11930E+01  4.03285E-02
  3.38016E+02  7.15931E+01 -5.65191E-03
  3.38416E+02  7.19931E+01  4.07184E-02
  3.38816E+02  7.23932E+01  8.22912E-02
  3.39216E+02  7.27932E+01  4.15027E-02
  3.39617E+02  7.31933E+01 -5.46426E-02
  3.40017E+02  7.35933E+01 -2.02443E-02
  3.40417E+02  7.39934E+01  8.63228E-02
  3.40817E+02  7.43934E+01  1.07990E-01
  3.41217E+02  7.47935E+01  7.39783E-02
  3.41617E+02  7.51936E+01  7.47822E-02
  3.42017E+02  7.55936E+01  3.96358E-02
  3.42417E+02  7.59937E+01  3.39556E-02
  3.42817E+02  7.63937E+01 -4.05322E-02
  3.43217E+02  7.67938E+01 -4.60792E-02
  3.43617E+02  7.71938E+01 -3.10490E-02
  3.44017E+02  7.75939E+01 -3.16683E-02
  3.44417E+02  7.79940E+01 -1.14241E-02
  3.44817E+02  7.83940E+01  2.16870E-02
  3.45217E+02  7.87941E+01  9.29013E-03
  3.45617E+02  7.91941E+01 -1.63127E-02
  3.46017E+02  7.95942E+01  4.66604E-02
  3.46418E+02  7.99942E+01  2.60684E-02
  3.46818E+02  8.03943E+01  5.69162E-02
  3.47218E+02  8.07944E+01  7.23152E-02
  3.47618E+02  8.11944E+01  2.95461E-02
  3.48018E+02  8.15945E+01  8.07553E-02
  3.48418E+02  8.19945E+01  4.42466E-02
  3.48818E+02  8.23946E+01  4.32927E-02
  3.49218E+02  8.27947E+01  6.46611E-02
  3.49618E+02  8.31947E+01  1.32799E-01
  3.50018E+02  8.35948E+01  1.01379E-01
  3.50418E+02  8.39948E+01  1.21158E-02
  3.50818E+02  8.43949E+01  2.76663E-02
  3.51218E+02  8.47949E+01 -4.37238E-02
  3.51618E+02  8.51950E+01  8.24827E-03
  3.52018E+02  8.55950E+01  1.35690E-02
  3.52418E+02  8.59951E+01  1.49067E-02
  3.52818E+02  8.63952E+01 -9.31749E-04
  3.53219E+02  8.67952E+01 -2.41505E-02
  3.53619E+02  8.71953E+01  3.11075E-02
  3.54019E+02  8.75953E+01  8.20974E-02
  3.54419E+02  8.79954E+01  2.40903E-02
  3.54819E+02  8.83954E+01  3.55213E-02
  3.55219E+02  8.87955E+01  2.22754E-02
  3.55619E+02  8.91956E+01  5.57316E-02
  3.56019E+02  8.95956E+01  3.71997E-02
  3.56419E+02  8.99957E+01 -3.90313E-02
  3.56819E+02  9.03957E+01 -9.53449E-02
  3.57219E+02  9.07958E+01 -8.48351E-02
  3.57619E+02  9.11958E+01 -1.21498E-01
  3.58019E+02  9.15959E+01 -4.78259E-02
  3.58419E+02  9.19960E+01 -7.14999E-02
  3.58819E+02  9.23960E+01  8.27161E-03
  3.59219E+02  9.27961E+01 -2.59600E-02
  3.59619E+02  9.31961E+01 -2.35778E-02
  3.60019E+02  9.35962E+01 -7.04422E-02
  3.60420E+02  9.39962E+01 -7.46529E-02
  3.60820E+02  9.43963E+01 -2.13809E-02
  3.61220E+02  9.47964E+01 -1.03414E-01
  3.61620E+02  9.51964E+01 -7.48267E-02
  3.62020E+02  9.55965E+01 -1.20374E-01
  3.62420E+02  9.59965E+01 -7.89191E-02
  3.62820E+02  9.63966E+01 -9.17209E-02
  3.63220E+02  9.67966E+01 -4.27719E-02
  3.63620E+02  9.71967E+01 -4.11182E-02
  3.64020E+02  9.75968E+01 -4.90022E-02
  3.64420E+02  9.79968E+01 -3.52231E-02
  3.64820E+02  9.83969E+01 -5.94918E-02
  3.65220E+02  9.87969E+01 -5.74666E-02
  3.65620E+02  9.91970E+01  1.53656E-02
  3.66020E+02  9.95970E+01 -2.66387E-02
  3.66420E+02  9.99971E+01 -1.94830E-02
  3.66820E+02  1.00397E+02  3.31214E-02
  3.67220E+02  1.00797E+02  7.55373E-02
  3.67621E+02  1.01197E+02  8.59813E-03
  3.68021E+02  1.01597E+02  5.92514E-02
  3.68421E+02  1.01997E+02  1.80754E-02
  3.68821E+02  1.02397E+02  1.86655E-02
  3.69221E+02  1.02798E+02 -9.30253E-02
  3.69621E+02  1.03198E+02 -1.24503E-02
  3.70021E+02  1.03598E+02 -2.89501E-02
  3.70421E+02  1.03998E+02 -6.56470E-02
  3.70821E+02  1.04398E+02  3.51033E-02
  3.71221E+02  1.04798E+02 -1.25352E-02
  3.71621E+02  1.05198E+02  2.97461E-02
  3.72021E+02  1.05598E+02  1.50471E-02
  3.72421E+02  1.05998E+02 -1.08974E-02
  3.72821E+02  1.06398E+02 -8.08588E-02
  3.73221E+02  1.06798E+02  3.77554E-02
  3.73621E+02  1.07198E+02  9.17154E-03
  3.74021E+02  1.07598E+02  7.60414E-02
  3.74422E+02  1.07998E+02  6.39932E-02
  3.74822E+02  1.08398E+02  3.65112E-02
  3.75222E+02  1.08798E+02  5.68565E-02
  3.75622E+02  1.09198E+02  7.01850E-02
  3.76022E+02  1.09598E+02  1.09806E-01
  3.76422E+02  1.09999E+02  5.92913E-02
  3.76822E+02  1.10399E+02  8.53082E-02
  3.77222E+02  1.10799E+02  8.50638E-02
  3.77622E+02  1.11199E+02  8.01978E-02
  3.78022E+02  1.11599E+02  9.92453E-02
  3.78422E+02  1.11999E+02  1.14436E-01
  3.78822E+02  1.12399E+02  1.32150E-01
  3.79222E+02  1.12799E+02  1.48909E-01
  3.79622E+02  1.13199E+02  8.55527E-02
  3.80022E+02  1.13599E+02  3.60147E-02
  3.80422E+02  1.13999E+02  1.11843E-01
  3.80822E+02  1.14399E+02  9.23519E-02
  3.81222E+02  1.14799E+02  6.48124E-02
  3.81623E+02  1.15199E+02  5.83673E-02
  3.82023E+02  1.15599E+02  1.22229E-01
  3.82423E+02  1.15999E+02  1.86234E-02
  3.82823E+02  1.16399E+02  9.92907E-03
  3.83223E+02  1.16799E+02  4.56667E-02
  3.83623E+02  1.17200E+02  1.19131E-01
  3.84023E+02  1.17600E+02  4.86086E-02
  3.84423E+02  1.18000E+02 -1.09126E-02
  3.84823E+02  1.18400E+02  1.40985E-02
  3.85223E+02  1.18800E+02 -2.95959E-02
  3.85623E+02  1.19200E+02 -7.93401E-02
  3.86023E+02  1.19600E+02 -6.70280E-02
  3.86423E+02  1.20000E+02 -6.84549E-02
  3.86823E+02  1.20400E+02 -3.08417E-02
  3.87223E+02  1.20800E+02 -5.72902E-02
  3.87623E+02  1.21200E+02 -6.97483E-02
  3.88023E+02  1.21600E+02 -7.51536E-02
  3.88424E+02  1.22000E+02 -4.82772E-02
  3.88824E+02  1.22400E+02 -1.14245E-01
  3.89224E+02  1.22800E+02 -1.86822E-01
  3.89624E+02  1.23200E+02 -1.49843E-01
  3.90024E+02  1.23600E+02 -1.15238E-01
  3.90424E+02  1.24001E+02 -1.23680E-01
  3.90824E+02  1.24401E+02 -4.75417E-02
  3.91224E+02  1.24801E+02 -9.48668E-02
  3.91624E+02  1.25201E+02 -4.90379E-02
  3.92024E+02  1.25601E+02 -7.27654E-02
  3.92424E+02  1.26001E+02 -8.39594E-02
  3.92824E+02  1.26401E+02 -1.96665E-02
  3.93224E+02  1.26801E+02  5.73180E-03
  3.93624E+02  1.27201E+02 -4.96148E-02
  3.94024E+02  1.27601E+02 -8.90279E-02
  3.94424E+02  1.28001E+02 -4.34402E-02
  3.94824E+02  1.28401E+02 -2.49757E-02
  3.95224E+02  1.28801E+02 -9.89307E-02
  3.95625E+02  1.29201E+02 -7.91292E-02
  3.96025E+02  1.29601E+02 -9.10307E-02
  3.96425E+02  1.30001E+02 -3.12747E-02
  3.96825E+02  1.30401E+02 -8.97605E-02
  3.97225E+02  1.30801E+02 -1.79470E-02
  3.97625E+02  1.31202E+02 -3.76170E-03
  3.98025E+02  1.31602E+02 -3.64485E-02
  3.98425E+02  1.32002E+02 -1.54849E-02
  3.98825E+02  1.32402E+02 -3.61751E-03
  3.99225E+02  1.32802E+02  2.68262E-02
  3.99625E+02  1.33202E+02  3.79848E-02
  4.00025E+02  1.33602E+02  2.07990E-02
  4.00425E+02  1.34002E+02  1.91398E-02
  4.00825E+02  1.34402E+02  7.10334E-02
  4.01225E+02  1.34802E+02  1.64144E-02
  4.01625E+02  1.35202E+02  9.31789E-02
  4.02025E+02  1.35602E+02  6.32434E-02
  4.02426E+02  1.36002E+02 -1.18421E-03
  4.02826E+02  1.36402E+02  2.56596E-02
  4.03226E+02  1.36802E+02  5.70426E-04
  4.03626E+02  1.37202E+02  3.97834E-02
  4.04026E+02  1.37602E+02 -4.41824E-03
  4.04426E+02  1.38003E+02 -1.60672E-02
  4.04826E+02  1.38403E+02 -1.54328E-02
  4.05226E+02  1.38803E+02 -1.31652E-02
  4.05626E+02  1.39203E+02  3.03282E-03
  4.06026E+02  1.39603E+02  2.58114E-02
  4.06426E+02  1.40003E+02  6.97036E-03
  4.06826E+02  1.40403E+02  3.02104E-02
  4.07226E+02  1.40803E+02  1.82140E-02
  4.07626E+02  1.41203E+02  8.32322E-02
  4.08026E+02  1.41603E+02  3.21349E-02
  4.08426E+02  1.42003E+02  1.38710E-02
  4.08826E+02  1.42403E+02  2.58971E-02
  4.09226E+02  1.42803E+02 -1.80134E-02
  4.09627E+02  1.43203E+02  3.56718E-02
  4.10027E+02  1.43603E+02  4.48538E-02
  4.10427E+02  1.44003E+02  3.89494E-02
  4.10827E+02  1.44403E+02 -1.46296E-02
  4.11227E+02  1.44803E+02  8.00439E-03
  4.11627E+02  1.45204E+02  3.91615E-02
  4.12027E+02  1.45604E+02  3.48577E-02
  4.12427E+02  1.46004E+02 -2.30313E-03
  4.12827E+02  1.46404E+02  1.12705E-02
  4.13227E+02  1.46804E+02 -3.34592E-03
  4.13627E+02  1.47204E+02 -6.99844E-02
  4.14027E+02  1.47604E+02 -5.19226E-02
